167,1,21,2,6,7,9,2,4,2,0.01,0.73
168,1,47,1,1,1,3,3,1,2,0.01,0.73
169,1,19,5,4,1,8,7,1,1,0.01,0.67
170,1,27,8,2,2,5,2,4,2,x0.06,x0.89
173,1,48,11,2,15,9,19,1,2,0.01,0.71
174,1,27,3,2,1,19,31,4,1,0.01,0.67
175,1,16,18,2,1,1,13,3,2,0.01,0.62
177,1,32,6,2,1,1,16,3,2,0.01,0.76
178,1,49,4,2,16,9,13,1,4,0.01,0.70
180,1,10,10,1,1,19,18,7,2,0.01,0.70
181,1,10,10,1,1,19,18,7,2,0.01,0.74
182,1,4,1,1,7,20,13,1,2,0.01,0.78
183,1,12,4,2,17,24,6,1,4,x0.02,0.74
184,1,50,8,3,1,12,10,4,2,0.01,0.58
185,1,6,6,2,1,7,2,3,2,0.01,x0.85
186,1,6,6,2,1,7,6,4,2,0.01,x0.84
187,1,6,11,2,1,7,6,14,2,0.00,0.81
188,1,40,4,1,2,25,7,11,6,0.00,0.55
189,1,9,9,2,2,19,15,4,2,0.01,0.70
190,1,24,15,2,2,6,22,11,2,0.00,0.71
191,1,51,15,2,9,9,13,27,2,0.00,0.72
192,1,24,15,8,7,9,13,27,2,0.00,0.70
193,1,21,5,6,2,6,22,1,3,0.01,0.65
194,1,1,14,8,7,12,20,11,3,0.00,0.76
195,1,1,14,1,4,9,2,4,2,0.01,0.71
196,1,1,14,1,2,6,15,3,2,0.01,0.66
197,1,33,3,2,4,9,13,28,3,0.01,0.60
198,1,27,10,1,1,22,28,4,3,0.01,0.73
199,1,52,4,1,7,15,2,29,5,0.00,x0.95
201,1,53,9,2,2,6,22,30,3,0.00,0.70
202,1,1,2,1,1,1,2,4,2,0.01,0.80
203,1,54,4,4,7,26,16,11,6,0.00,0.64
205,1,3,21,1,1,1,1,1,1,0.01,x0.89
206,1,21,6,7,1,1,2,1,2,0.01,0.69
207,1,21,3,7,1,1,16,3,1,0.01,0.74
208,1,14,7,6,1,1,19,31,2,0.00,0.77
209,1,14,5,6,1,1,1,3,2,0.01,0.75
210,1,55,11,2,9,9,31,1,3,x0.09,0.79
212,1,56,4,1,1,1,1,32,2,0.00,0.66
213,1,57,4,8,2,10,32,30,6,0.00,0.53
214,1,58,4,8,2,10,32,11,6,0.00,0.56
217,1,58,4,8,2,6,32,11,6,0.00,0.57
218,1,24,15,1,1,9,18,4,2,0.01,0.75
219,1,4,15,1,1,9,2,33,1,0.00,0.64
221,1,54,4,1,1,9,32,11,6,0.00,0.62
222,1,59,18,1,1,1,1,3,3,0.01,0.62
223,1,8,8,2,7,9,16,1,2,x0.09,x0.83
225,1,8,8,2,1,1,1,4,2,x0.04,0.61
226,1,7,4,2,1,8,9,3,3,0.01,0.78
227,1,24,9,1,1,3,1,3,2,0.00,x0.82
228,1,14,7,1,15,8,9,3,1,0.01,0.77
229,1,60,4,2,2,27,31,1,1,0.01,0.66
230,1,7,8,2,1,9,31,1,1,0.01,0.68
231,1,24,4,2,1,9,2,20,5,0.01,0.55
232,1,32,3,2,7,9,2,3,5,x0.04,x0.84
234,1,4,4,2,7,5,25,1,4,0.01,0.62
236,1,25,18,2,7,9,2,4,2,0.01,0.62
237,1,14,2,1,4,1,2,1,2,x0.03,x0.83
238,1,8,18,2,1,1,31,4,2,x0.02,0.72
239,1,10,10,7,3,22,10,1,1,0.01,x0.84
240,1,5,4,2,9,9,33,3,2,0.01,0.77
241,1,20,6,2,2,19,16,4,3,0.01,0.60
242,1,7,3,2,9,9,2,4,1,0.01,0.73
243,1,14,7,2,2,28,13,7,2,0.01,0.69
245,1,14,7,2,2,6,8,3,1,x0.02,x0.92
246,1,19,11,2,7,9,16,1,2,x0.03,0.72
247,1,62,4,4,18,4,26,1,2,0.01,0.68
248,1,53,3,2,2,19,15,4,2,0.01,0.63
249,1,61,1,2,1,1,1,1,2,x0.09,0.80
250,1,47,8,2,7,9,26,4,2,x0.08,0.76
251,1,32,11,6,7,9,12,3,2,x0.04,0.79
252,1,3,4,1,10,22,9,1,2,0.01,0.68
253,1,1,22,2,9,9,8,4,2,0.01,0.80
257,1,5,5,2,19,23,31,1,3,0.01,0.60
258,1,11,3,2,20,6,34,11,1,0.00,0.57
259,1,63,4,8,2,17,13,11,2,0.00,0.62
260,1,63,4,2,2,6,15,4,2,0.01,0.62
261,1,63,4,2,2,17,13,1,2,0.01,0.65
262,1,63,4,2,2,17,13,11,2,0.00,0.65
263,1,7,3,2,2,5,2,4,2,x0.04,x0.93
266,1,42,5,3,3,12,20,4,2,0.01,0.65
267,1,64,3,3,1,6,10,3,1,0.01,0.80
268,1,63,4,2,7,9,22,30,3,0.00,x0.82
269,1,4,7,2,1,1,1,1,2,x0.20,0.80
270,1,8,10,2,1,8,26,4,1,0.01,0.75
271,1,65,10,1,4,1,18,3,2,0.01,0.63
272,1,3,6,1,1,22,2,1,2,0.01,0.72
273,1,42,5,2,9,6,14,1,2,0.01,0.64
274,1,66,10,1,1,3,28,4,3,0.01,0.70
275,1,33,4,1,19,9,15,28,3,0.00,0.51
276,1,19,4,2,2,19,20,1,3,0.01,0.70
277,1,34,4,2,2,6,22,1,3,0.01,0.70
278,1,4,4,3,1,3,1,24,2,x0.03,0.64
279,1,67,17,7,18,14,24,1,1,0.01,0.70
280,1,4,4,2,7,9,16,4,4,x0.03,0.66
281,1,20,4,4,2,12,13,5,2,0.00,x0.48
282,1,14,7,2,1,22,2,4,2,x0.03,0.71
284,1,27,4,2,1,6,20,3,2,0.01,0.68
286,1,67,17,8,7,12,10,7,2,0.01,0.68
287,1,68,6,2,1,5,31,3,2,0.01,0.72
288,1,69,3,2,1,3,3,4,5,x0.03,0.63
290,1,1,1,6,1,11,10,26,2,0.01,0.78
292,1,6,4,2,3,24,6,1,2,0.01,0.65
293,1,43,3,1,2,16,10,35,4,0.01,0.63
294,1,36,4,1,7,9,2,1,3,0.01,0.51
295,1,70,4,1,7,6,18,1,2,0.01,0.56
296,1,1,3,2,1,3,3,3,5,x0.02,0.64
297,1,71,4,2,1,19,3,3,2,0.01,0.63
298,1,1,6,2,7,9,16,4,2,0.01,0.62
299,1,1,14,1,6,22,10,31,2,0.00,0.61
300,1,1,8,2,1,26,16,11,1,0.00,0.65
301,1,72,4,2,1,1,7,3,2,0.01,0.56
303,1,1,13,5,2,4,26,36,4,x0.03,0.66
304,1,1,14,1,2,4,13,37,2,0.00,0.76
305,1,73,18,2,1,9,25,38,3,0.00,x0.44
306,1,74,3,1,2,27,22,1,3,0.01,0.71
308,1,1,14,1,18,6,7,3,2,0.01,0.66
309,1,20,4,1,2,4,33,1,2,0.01,0.55
311,1,67,3,2,21,6,13,1,2,0.01,0.67
312,1,67,4,8,1,6,6,1,2,0.01,0.59
314,1,1,14,2,3,29,6,1,2,0.01,0.62
315,1,75,4,8,1,6,16,32,5,0.00,0.62
316,1,58,4,8,2,25,35,1,6,0.00,0.56
318,1,38,20,1,2,19,15,4,2,0.01,0.63
319,1,63,4,8,19,16,1,11,3,0.00,0.52
320,1,54,4,1,1,25,4,26,6,0.00,0.61
321,1,10,4,1,1,19,1,4,3,0.01,0.52
322,1,14,3,2,9,9,2,1,1,0.01,0.80
323,1,76,3,1,15,13,4,1,3,0.01,0.77
324,1,64,1,1,4,9,4,3,2,x0.03,0.78
325,1,4,6,2,9,6,13,1,2,0.01,0.68
326,1,77,3,2,20,30,7,7,1,0.00,0.72
328,1,78,13,1,12,31,2,1,4,0.01,0.52
329,1,1,1,2,3,10,10,3,2,0.01,x0.87
330,1,1,18,2,2,6,13,1,3,0.01,0.72
331,1,74,19,2,7,9,14,4,4,x0.02,0.77
332,1,4,19,2,7,9,14,4,4,x0.02,0.72
334,1,79,8,2,2,6,13,1,2,x0.04,0.75
335,1,4,11,2,2,4,7,1,2,0.01,0.72
337,1,24,4,2,2,10,26,39,2,0.01,0.56
338,1,80,4,2,10,14,2,4,2,x0.02,x0.87
339,1,4,6,1,22,6,7,4,1,0.01,0.81
340,1,4,4,2,1,14,31,4,1,0.01,0.76
341,1,4,5,2,3,22,25,4,2,0.01,0.71
342,1,38,5,6,3,11,10,1,2,0.01,0.67
344,1,32,4,2,4,15,2,3,2,0.01,0.73
345,1,28,18,2,9,14,2,3,4,0.01,0.78
347,1,14,7,3,1,3,3,1,2,0.01,0.62
348,1,65,15,1,2,16,14,40,4,0.01,0.59
351,1,79,8,1,2,4,21,1,4,x0.03,0.71
352,1,79,8,8,16,16,1,1,4,x0.03,0.71
353,1,79,8,8,2,4,21,1,4,x0.03,0.75
354,1,33,4,8,2,19,14,40,3,0.01,x0.46
355,1,38,5,6,1,6,16,1,2,0.01,0.76
356,1,38,11,4,1,15,14,1,1,0.01,0.74
357,1,38,4,6,2,19,14,3,1,0.00,0.62
358,1,50,8,6,4,6,13,5,3,0.00,0.67
359,1,14,7,2,1,5,8,11,2,0.00,0.57
360,1,81,4,3,7,15,2,4,2,0.01,0.56
366,1,1,14,1,1,19,3,11,3,0.00,0.51
367,1,30,4,2,2,16,14,1,4,0.00,0.69
369,1,7,3,6,23,15,11,1,3,0.01,0.69
370,1,40,4,1,1,1,1,3,2,0.01,0.61
371,1,1,3,2,2,6,16,41,5,0.00,0.77
372,1,1,3,2,2,6,16,10,5,0.00,x0.86
373,1,24,4,2,4,1,1,42,2,0.00,0.62
374,1,13,4,8,1,9,22,1,1,0.01,0.58
375,1,13,4,1,1,1,1,4,2,0.01,0.61
376,1,7,4,2,20,20,26,34,3,0.00,0.71
377,1,1,14,8,1,1,36,3,2,0.00,0.64
378,1,1,14,1,1,1,36,43,2,0.00,0.63
379,1,3,5,2,2,27,10,1,1,0.01,0.74
380,1,1,18,2,7,16,13,42,2,0.00,0.70
382,1,82,4,2,2,19,13,42,3,0.00,0.58
384,1,8,10,2,1,3,24,7,3,0.01,0.69
385,1,83,4,2,3,16,10,4,1,0.01,0.62
386,1,79,4,8,2,10,25,1,2,x0.02,0.72
387,1,21,6,9,9,22,9,1,2,0.01,x0.82
388,1,4,4,2,24,24,6,4,5,x0.03,0.80
389,1,84,12,1,1,3,28,11,1,0.00,0.74
390,1,12,6,2,21,6,13,4,2,0.01,0.71
391,1,38,4,3,7,16,25,11,2,0.00,0.65
392,1,47,18,2,1,9,12,1,2,x0.06,x0.88
393,1,26,2,1,7,6,16,44,2,0.00,0.69
394,1,38,5,2,2,6,15,4,2,0.01,0.70
395,1,8,10,2,1,3,24,4,3,0.01,0.70
396,1,1,1,6,1,11,13,3,2,0.01,0.78
397,1,1,1,6,1,11,13,3,2,0.01,0.80
398,1,1,1,6,1,11,13,45,2,0.00,0.78
399,1,1,1,6,1,11,13,17,2,0.00,0.73
400,1,25,1,2,1,3,3,3,3,0.01,0.81
401,1,85,11,2,25,32,19,46,1,0.00,x0.82
403,1,33,4,2,2,19,15,19,3,0.01,0.61
404,1,53,4,2,1,1,1,26,3,0.00,0.64
405,1,14,9,1,20,15,34,47,1,0.00,0.66
407,1,11,18,2,2,6,7,3,2,x0.02,0.79
408,1,17,3,3,1,1,2,34,2,0.00,0.72
411,1,86,6,1,1,1,2,1,2,0.01,0.71
412,1,38,4,2,2,19,27,1,3,0.01,0.61
416,1,45,4,2,1,1,1,23,4,0.00,x0.82
417,1,87,6,3,1,4,16,1,2,0.01,0.59
418,1,8,4,8,7,9,25,48,2,0.00,0.72
419,1,24,11,2,7,9,19,1,2,0.01,0.66
420,1,19,4,2,7,11,10,49,1,0.00,0.63
421,1,1,14,1,2,11,10,4,2,0.01,0.62
422,1,1,14,8,2,11,10,11,2,0.00,0.64
423,1,1,14,8,2,11,10,26,2,0.00,0.65
424,1,88,1,6,7,9,4,3,2,0.01,0.69
425,1,13,19,2,2,5,37,26,2,0.00,0.59
426,1,89,3,3,1,1,1,11,2,0.00,0.54
427,1,4,9,1,2,5,2,4,2,x0.03,x0.82
428,1,65,10,1,7,9,6,6,5,0.00,0.76
429,1,65,10,1,2,6,21,50,5,0.00,0.81
430,1,14,2,2,10,9,19,14,2,0.00,0.77
431,1,69,4,7,7,6,16,51,4,0.00,x0.92
432,1,1,14,1,1,1,23,5,1,0.00,0.69
434,1,90,4,1,1,1,16,52,3,0.00,x0.45
435,1,61,4,2,7,9,2,1,2,0.01,0.74
438,1,63,4,4,1,6,25,11,1,0.00,0.60
439,1,63,4,8,7,6,16,22,2,0.00,0.55
440,1,4,5,1,15,9,9,4,2,x0.02,x0.84
441,1,31,5,1,22,6,13,49,3,0.00,0.75
442,1,14,7,2,7,9,19,49,2,0.00,0.69
443,1,1,14,1,2,19,13,53,1,0.00,0.72
446,1,78,4,8,1,6,25,24,1,0.01,0.61
447,1,78,4,8,1,6,25,4,2,0.01,0.63
450,1,91,16,2,7,26,2,54,2,0.00,0.77
451,1,91,16,2,7,9,12,55,2,0.00,0.79
454,1,92,4,1,2,16,38,56,3,0.00,0.56
456,1,93,5,2,2,18,27,3,2,0.01,0.66
457,1,44,6,2,7,16,19,3,2,0.01,x0.92
458,1,58,13,8,2,19,14,5,3,0.00,0.57
460,1,94,8,2,1,1,1,57,2,0.00,0.70
461,1,94,8,2,1,1,1,57,2,0.00,0.68
462,1,94,8,2,1,1,1,58,2,0.00,0.77
464,1,8,8,2,7,9,16,12,2,0.00,0.77
465,1,94,8,2,7,9,16,59,2,0.00,0.72
467,1,1,9,2,1,11,10,3,1,0.01,x0.88
469,1,76,5,2,2,10,34,4,2,0.01,0.70
472,1,63,13,4,3,17,13,3,5,0.01,0.61
473,1,1,14,1,1,11,3,4,2,0.01,0.62
474,1,88,4,1,3,12,20,60,1,0.00,0.78
476,1,14,7,6,21,15,2,1,2,0.01,0.73
477,1,4,4,2,18,3,25,1,4,0.01,0.77
478,1,36,6,1,1,12,13,1,2,0.01,0.69
479,1,55,11,2,7,9,26,4,2,x0.03,0.79
481,1,30,4,2,7,21,25,4,2,x0.12,0.75
482,1,4,8,2,1,9,16,4,2,x0.10,0.70
483,1,27,2,1,1,3,23,4,2,0.01,0.73
486,1,76,4,6,1,1,27,1,1,0.01,x0.88
487,1,76,6,2,2,19,16,4,3,0.01,0.64
489,1,14,7,1,2,6,27,26,4,0.01,0.73
490,1,89,6,2,2,27,8,1,2,0.01,0.74
492,1,40,6,8,1,1,18,61,1,0.00,0.66
493,1,40,6,8,1,11,10,62,3,0.00,0.68
495,1,25,15,2,7,9,22,3,1,0.01,0.63
496,1,21,3,7,7,16,19,63,2,0.00,0.61
498,1,95,4,1,1,3,3,22,2,0.00,0.55
499,1,96,3,7,7,8,13,33,1,0.00,0.56
503,1,97,4,4,7,6,16,11,2,0.00,x0.45
504,1,71,4,3,1,1,2,49,3,0.00,0.62
505,1,65,4,1,16,9,21,1,4,x0.03,0.72
506,1,98,4,2,3,10,21,1,2,0.01,0.73
507,1,14,7,2,2,10,21,26,1,0.00,0.67
508,1,4,17,2,7,9,29,3,4,x0.17,0.66
509,1,34,20,1,2,6,13,3,2,0.01,0.64
510,1,99,4,4,2,6,15,1,2,0.01,0.50
511,1,100,6,3,7,9,19,3,2,0.01,0.55
513,1,45,4,1,7,16,13,29,5,0.00,x0.87
514,1,14,7,1,3,8,14,64,1,0.00,0.65
515,1,21,4,8,1,1,16,65,2,0.00,0.53
516,1,4,1,2,2,12,33,4,2,x0.20,0.79
517,1,98,6,2,2,10,8,3,2,0.00,0.78
519,1,24,5,2,2,6,13,4,2,0.01,0.72
521,1,101,4,2,7,9,14,1,5,x0.03,0.68
522,1,21,3,2,7,6,4,66,2,0.00,0.75
523,1,37,4,1,7,9,26,67,4,0.00,x0.88
524,1,1,14,1,2,6,13,34,3,0.00,0.68
525,1,7,9,1,7,6,16,4,2,0.01,0.67
526,1,3,9,2,3,3,21,11,2,0.00,0.70
527,1,4,13,3,1,1,1,1,5,x0.15,0.72
528,1,4,13,3,1,1,1,68,5,0.00,0.76
529,1,39,10,2,10,3,2,1,1,0.01,0.70
530,1,27,8,2,26,4,13,1,2,x0.03,0.77
532,1,27,8,2,3,4,13,1,2,x0.02,0.80
534,1,102,5,6,7,9,12,7,2,0.01,0.79
535,1,102,5,6,7,9,12,1,2,0.01,x0.83
536,1,21,5,6,7,9,14,69,2,0.00,0.72
537,1,103,11,3,1,3,3,42,1,0.00,x0.41
538,1,34,6,1,2,17,13,4,2,0.01,0.65
539,1,34,6,1,1,9,10,30,3,0.00,0.77
540,1,34,6,1,1,9,15,31,3,0.00,0.77
541,1,7,6,1,1,9,15,11,3,0.00,0.72
543,1,78,3,7,1,6,16,44,1,0.00,0.80
544,1,71,4,2,1,3,3,70,2,0.00,0.64
546,1,87,4,4,3,10,8,20,2,0.01,0.52
547,1,63,4,4,25,15,8,30,2,0.00,0.56
548,1,104,4,1,1,6,13,71,2,0.00,0.68
550,1,30,8,2,1,21,1,1,2,0.01,0.71
552,1,47,8,1,1,1,1,1,5,x0.03,0.79
553,1,24,5,2,2,6,16,4,1,0.01,0.69
554,1,28,13,1,7,9,2,28,3,0.01,0.64
555,1,33,13,1,2,12,13,28,3,0.01,0.57
556,1,33,13,1,3,10,10,28,2,0.00,0.54
557,1,28,13,1,2,14,13,28,2,0.00,0.63
558,1,32,4,2,2,6,25,3,2,0.01,x0.87
559,1,105,2,1,3,20,10,72,2,0.00,0.58
560,1,24,9,1,1,6,18,73,2,0.00,0.73
561,1,19,3,3,7,12,10,24,2,0.01,0.66
562,1,106,4,8,7,12,10,11,2,0.00,0.59
563,1,24,3,2,2,10,10,4,2,0.01,0.63
564,1,3,5,1,2,4,10,11,3,0.00,0.61
566,1,1,3,2,1,9,10,31,2,0.00,0.69
567,1,1,1,1,1,3,7,1,2,0.01,0.75
568,1,3,6,1,7,12,10,1,1,0.01,0.69
569,1,7,12,6,10,3,23,4,2,0.01,0.80
571,1,40,4,8,1,4,1,30,2,0.00,0.54
573,1,4,14,1,1,1,1,3,2,0.01,0.72
574,1,1,1,7,18,12,10,1,2,0.00,x0.48
576,1,20,6,2,2,16,15,1,2,0.01,0.58
581,1,1,14,1,7,9,22,31,3,0.00,0.56
582,1,107,3,2,2,33,8,74,1,x0.03,0.79
584,1,20,6,1,7,6,10,3,2,0.01,0.77
585,1,45,4,2,9,6,13,75,4,0.00,x0.86
586,1,74,8,9,15,14,24,4,1,0.01,0.74
587,1,28,4,6,2,6,13,1,2,0.00,0.76
588,1,108,6,2,19,16,13,42,3,0.00,0.53
589,1,27,8,2,1,1,2,4,2,0.01,x0.83
590,1,14,7,6,2,10,25,1,2,0.01,0.61
593,1,4,1,1,3,12,20,4,2,0.01,0.75
595,1,21,3,2,15,15,2,76,2,0.00,0.65
598,1,14,7,8,1,6,18,4,2,0.01,0.67
601,1,24,5,2,2,13,9,77,1,0.00,0.72
602,1,13,4,1,7,9,16,30,2,0.00,0.60
603,1,46,8,1,1,9,14,1,4,x0.03,0.66
604,1,1,18,1,12,9,2,1,4,0.01,0.69
605,1,4,18,1,2,10,34,4,2,0.01,0.64
606,1,1,3,1,7,9,19,1,2,0.01,0.69
608,1,21,9,4,7,12,10,68,2,0.00,0.59
609,1,37,4,8,3,10,10,11,3,0.00,0.69
610,1,1,14,4,2,6,22,1,3,0.01,0.57
612,1,22,15,6,2,16,13,3,2,0.01,0.60
615,1,42,16,1,2,4,33,1,2,0.00,0.62
616,1,4,4,2,3,16,14,1,5,0.02,0.63
617,1,13,3,1,7,14,24,59,3,0.00,0.76
618,1,109,3,1,7,8,14,1,1,0.01,0.62
619,1,110,4,3,7,15,12,52,1,0.00,x0.47
620,1,4,17,8,3,16,24,1,1,0.01,0.68
621,1,1,14,4,1,9,24,3,3,0.01,0.67
622,1,63,4,4,3,10,10,11,2,0.00,0.61
623,1,4,4,2,7,9,14,1,2,0.01,0.64
624,1,43,11,2,1,9,22,19,3,0.01,0.53
627,1,55,4,2,2,5,2,3,2,0.01,x0.87
629,1,1,14,1,2,16,14,42,2,0.00,0.69
630,1,1,3,8,4,9,14,1,2,0.01,0.65
633,1,63,4,2,7,10,2,1,2,0.01,0.72
634,1,38,4,2,9,20,2,1,1,0.01,0.70
635,1,1,3,1,1,1,1,3,2,0.01,0.62
636,1,16,3,1,7,9,2,3,2,0.01,0.65
637,1,19,5,2,2,19,13,78,3,0.01,0.62
648,1,106,4,4,2,6,15,20,2,0.01,0.54
649,1,38,4,2,2,19,15,4,3,0.01,0.64
650,1,7,13,2,1,9,4,30,2,0.00,0.70
656,1,28,16,4,25,15,1,1,2,0.00,0.72
658,1,7,3,2,6,20,39,4,1,0.01,0.81
659,1,21,5,5,2,18,27,79,4,0.00,0.67
661,1,58,4,4,8,10,8,11,3,0.00,0.57
